Date,US_dollar,Euro,Japanese_yen,Vietnamese_dong,Korean_won
7/23/1980,631.3,375.6,"141,516.40",#N/A,"376,573.80"
7/24/1980,643,381.8,"141,870.50",#N/A,"376,810.30"
7/25/1980,651.8,387.4,"147,061.50",#N/A,"387,699.10"
7/28/1980,643.5,383.1,"145,257.80",#N/A,"380,473.40"
7/29/1980,646.8,387.6,"146,432.30",#N/A,"386,937.60"
7/30/1980,629,380.1,"144,591.40",#N/A,"385,117.10"
7/31/1980,614.3,372.4,"140,586.50",#N/A,"378,648.50"
8/1/1980,622,379.3,"145,224.00",#N/A,"393,724.30"
8/4/1980,630.8,383,"140,612.50",#N/A,"381,221.80"
8/5/1980,630.5,381.3,"142,246.50",#N/A,"383,119.50"
8/6/1980,627.8,378.3,"141,578.00",#N/A,"379,893.50"
8/7/1980,629.5,381.7,"142,816.20",#N/A,"383,036.80"
8/8/1980,630,382.1,"142,898.20",#N/A,"382,007.90"
8/11/1980,617,374.8,"138,793.70",#N/A,"371,900.90"
8/12/1980,605,367.2,"136,668.60",#N/A,"370,879.60"
8/13/1980,615.3,373.5,"137,968.40",#N/A,"372,120.70"
8/14/1980,626,381.2,"139,857.30",#N/A,"376,331.30"
8/15/1980,624.5,380,"141,214.90",#N/A,"377,507.90"
8/18/1980,612.3,374.4,"137,902.20",#N/A,"368,995.70"
8/19/1980,624,382.5,"139,299.30",#N/A,"377,483.40"
8/20/1980,634.8,388.6,"139,604.70",#N/A,"377,420.30"
8/21/1980,645.3,395.4,"143,909.80",#N/A,"387,963.30"
8/22/1980,639.2,393.7,"143,087.00",#N/A,"387,930.50"
8/25/1980,639.2,393.7,"143,087.00",#N/A,"387,930.50"
8/26/1980,628.9,386.8,"137,957.30",#N/A,"379,397.00"
8/27/1980,633.9,389.5,"139,056.50",#N/A,"379,872.90"
8/28/1980,635.3,388.4,"138,170.20",#N/A,"380,712.00"
8/29/1980,631.3,386.5,"138,824.30",#N/A,"390,549.10"
9/1/1980,628.8,384.2,"136,452.80",#N/A,"384,243.30"
9/2/1980,640,389.7,"136,488.80",#N/A,"386,000.60"
9/3/1980,636.8,387.3,"137,972.00",#N/A,"389,263.30"
9/4/1980,647.3,393.6,"138,292.70",#N/A,"389,053.40"
9/5/1980,651,396.9,"141,116.70",#N/A,"396,243.30"
9/8/1980,672,409,"143,066.00",#N/A,"403,057.80"
9/9/1980,670.5,408.5,"146,073.20",#N/A,"414,694.00"
9/10/1980,686.5,418,"148,590.60",#N/A,"421,638.10"
9/11/1980,674,410.2,"144,974.40",#N/A,"414,161.80"
9/12/1980,685.5,417.8,"147,776.40",#N/A,"424,217.80"
9/15/1980,666.5,406.8,"142,944.90",#N/A,"414,375.30"
9/16/1980,668,408.1,"141,324.00",#N/A,"413,326.90"
9/17/1980,673,410.5,"143,718.90",#N/A,"418,673.30"
9/18/1980,672,411.8,"143,560.70",#N/A,"417,389.10"
9/19/1980,674,414.1,"142,223.30",#N/A,"417,611.30"
9/22/1980,710,437.7,"150,001.80",#N/A,"429,354.40"
9/23/1980,711,439.6,"157,145.60",#N/A,"442,935.20"
9/24/1980,710.5,436.1,"152,676.70",#N/A,"438,072.20"
9/25/1980,697.8,429.1,"151,344.40",#N/A,"434,038.70"
9/26/1980,698.8,431.2,"147,442.40",#N/A,"430,369.20"
9/29/1980,679.3,420.6,"145,891.80",#N/A,"424,584.40"
9/30/1980,666.8,412.8,"141,296.40",#N/A,"418,750.00"
10/1/1980,682,421.5,"141,606.60",#N/A,"423,878.60"
10/2/1980,665.8,412.1,"140,546.80",#N/A,"422,401.10"
10/3/1980,660.5,409,"139,145.80",#N/A,"418,611.90"
10/6/1980,675.5,415.8,"139,592.50",#N/A,"417,849.80"
10/7/1980,678.2,418.7,"141,894.00",#N/A,"423,888.60"
10/8/1980,677,417.6,"140,550.30",#N/A,"420,505.80"
10/9/1980,690,426,"142,340.90",#N/A,"424,373.90"
10/10/1980,685.3,422.8,"142,828.40",#N/A,"424,343.60"
10/13/1980,679.8,420,"141,545.70",#N/A,"422,848.20"
10/14/1980,668.5,414.5,"139,221.50",#N/A,"417,576.90"
10/15/1980,678,422,"140,155.40",#N/A,"419,114.20"
10/16/1980,674,420.1,"140,202.30",#N/A,"415,713.70"
10/17/1980,670.5,420.3,"139,040.80",#N/A,"412,474.90"
10/20/1980,657,415.5,"138,580.10",#N/A,"407,864.60"
10/21/1980,652.5,412.8,"135,711.20",#N/A,"399,815.40"
10/22/1980,660,417.9,"138,129.50",#N/A,"404,146.90"
10/23/1980,634.5,401.2,"136,617.80",#N/A,"396,613.40"
10/24/1980,633,401,"132,163.10",#N/A,"384,054.70"
10/27/1980,637.3,406.4,"135,406.70",#N/A,"387,815.80"
10/28/1980,631.8,405.2,"134,566.70",#N/A,"386,523.00"
10/29/1980,644,411.8,"135,210.10",#N/A,"393,292.00"
10/30/1980,642.5,412.7,"135,442.50",#N/A,"393,776.00"
10/31/1980,629,404.9,"134,300.00",#N/A,"414,417.50"
11/3/1980,640.5,414.6,"133,752.00",#N/A,"412,125.60"
11/4/1980,646,418.1,"135,858.20",#N/A,"419,225.70"
11/5/1980,652,427.2,"137,919.40",#N/A,"424,966.50"
11/6/1980,632,414.5,"134,094.50",#N/A,"412,580.30"
11/7/1980,596,392.9,"128,831.30",#N/A,"396,002.80"
11/10/1980,612.5,395.3,"129,406.40",#N/A,"409,260.00"
11/11/1980,598.5,385.2,"126,397.90",#N/A,"397,370.60"
11/12/1980,619.5,400.1,"130,869.30",#N/A,"404,224.00"
11/13/1980,622,400.3,"131,199.40",#N/A,"404,456.70"
11/14/1980,612.5,396.5,"131,130.90",#N/A,"406,614.00"
11/17/1980,611.8,401.3,"129,952.60",#N/A,"403,748.90"
11/18/1980,619,403.9,"131,417.40",#N/A,"408,900.10"
11/19/1980,629.8,408.6,"133,528.90",#N/A,"419,581.40"
11/20/1980,630.5,410.7,"135,517.90",#N/A,"422,279.40"
11/21/1980,634.8,415.5,"136,186.80",#N/A,"428,994.70"
11/24/1980,631,412.8,"135,490.30",#N/A,"430,645.50"
11/25/1980,616.3,402.5,"131,045.80",#N/A,"413,415.50"
11/26/1980,623,407.9,"135,375.40",#N/A,"419,366.10"
11/27/1980,622,408,"133,802.70",#N/A,"416,117.80"
11/28/1980,619.8,406.7,"134,552.90",#N/A,"409,443.90"
12/1/1980,635,419.2,"138,487.40",#N/A,"420,181.70"
12/2/1980,627,414.6,"135,647.20",#N/A,"415,623.30"
12/3/1980,627.3,414,"134,034.30",#N/A,"415,599.80"
12/4/1980,631.5,417.5,"133,718.40",#N/A,"419,222.60"
12/5/1980,617,410.9,"131,101.90",#N/A,"411,642.40"
12/8/1980,617.3,411.2,"128,210.40",#N/A,"407,714.10"
12/9/1980,604,406,"128,057.60",#N/A,"407,228.00"
12/10/1980,579,393.3,"124,870.50",#N/A,"394,669.30"
12/11/1980,558,381.1,"120,593.50",#N/A,"384,673.10"
12/12/1980,562.8,382.2,"116,463.70",#N/A,"369,980.50"
12/15/1980,579,389.7,"121,254.30",#N/A,"386,781.20"
12/16/1980,561,384.4,"116,983.10",#N/A,"376,636.70"
12/17/1980,575.5,388.9,"119,386.70",#N/A,"381,607.40"
12/18/1980,573.5,388.8,"120,905.90",#N/A,"385,274.10"
12/19/1980,575,379.7,"116,881.90",#N/A,"372,451.40"
12/22/1980,594.8,397.7,"123,245.00",#N/A,"392,325.40"
12/23/1980,602.5,399.2,"125,076.00",#N/A,"394,917.10"
12/24/1980,602.5,398.5,"125,372.90",#N/A,"394,651.30"
12/25/1980,602.5,398.5,"125,372.90",#N/A,"394,651.30"
12/26/1980,602.5,398.5,"125,372.90",#N/A,"394,651.30"
12/29/1980,593.8,396,"124,461.50",#N/A,"395,387.80"
12/30/1980,589.8,391.8,"119,290.00",#N/A,"381,298.20"
12/31/1980,589.8,392.4,"119,823.10",#N/A,"389,010.80"
1/1/1981,589.8,392.4,"119,823.10",#N/A,"389,010.80"
1/2/1981,589.8,396.1,"119,311.00",#N/A,"390,562.90"
1/5/1981,597.5,395.3,"118,058.80",#N/A,"386,864.90"
1/6/1981,599.3,395.3,"119,568.30",#N/A,"389,787.70"
1/7/1981,585,387.9,"118,325.60",#N/A,"384,941.20"
1/8/1981,574.8,384.4,"115,599.00",#N/A,"376,459.10"
1/9/1981,577.8,388.9,"117,681.70",#N/A,"381,665.90"
1/12/1981,562,379,"115,027.70",#N/A,"371,151.30"
1/13/1981,562.8,383,"114,930.00",#N/A,"373,894.40"
1/14/1981,556.5,377.6,"114,080.40",#N/A,"369,606.40"
1/15/1981,571.5,388.7,"114,213.20",#N/A,"372,330.20"
1/16/1981,560.8,382.6,"114,044.90",#N/A,"371,015.20"
1/19/1981,566.8,386.5,"112,923.80",#N/A,"366,235.20"
1/20/1981,562,382.8,"113,072.70",#N/A,"367,473.50"
1/21/1981,578,391.8,"114,796.90",#N/A,"374,233.00"
1/22/1981,564,387.8,"113,836.50",#N/A,"372,256.00"
1/23/1981,553,381.4,"111,798.90",#N/A,"361,843.30"
1/26/1981,528.5,367.7,"107,948.90",#N/A,"346,186.90"
1/27/1981,524,366.8,"104,700.70",#N/A,"339,217.50"
1/28/1981,523.5,368.9,"107,229.70",#N/A,"343,531.40"
1/29/1981,493.8,349.4,"103,306.30",#N/A,"332,311.30"
1/30/1981,506.5,363.3,"104,952.00",#N/A,"337,842.70"
2/2/1981,493.5,353.4,"100,151.80",#N/A,"330,839.20"
2/3/1981,486.3,351.3,"102,062.50",#N/A,"335,043.90"
2/4/1981,505,361.6,"102,337.20",#N/A,"336,998.50"
2/5/1981,498.5,361.2,"100,865.30",#N/A,"334,598.90"
2/6/1981,500.5,361.9,"103,180.00",#N/A,"340,485.50"
2/9/1981,512.5,371,"105,068.40",#N/A,"346,717.20"
2/10/1981,519.5,377.3,"105,555.90",#N/A,"349,056.70"
2/11/1981,501,364.4,"102,998.40",#N/A,"340,421.00"
2/12/1981,490.3,361.7,"101,267.70",#N/A,"335,757.10"
2/13/1981,491.5,367.4,"102,263.00",#N/A,"339,593.10"
2/16/1981,490.3,372.2,"100,981.80",#N/A,"339,996.10"
2/17/1981,500.8,373.5,"103,046.90",#N/A,"346,948.90"
2/18/1981,505,375.1,"103,545.10",#N/A,"348,999.40"
2/19/1981,503.3,367.5,"104,616.70",#N/A,"348,511.10"
2/20/1981,511.5,366.9,"106,505.10",#N/A,"351,090.40"
2/23/1981,501.5,362.2,"105,563.20",#N/A,"355,421.10"
2/24/1981,503,365,"104,280.00",#N/A,"355,275.80"
2/25/1981,500.5,362.3,"104,838.90",#N/A,"357,566.80"
2/26/1981,492,357.8,"102,888.60",#N/A,"350,535.70"
2/27/1981,489,358,"102,819.80",#N/A,"328,679.10"
3/2/1981,465.5,344.5,"100,101.00",#N/A,"321,727.10"
3/3/1981,471,348.9,"97,213.10",#N/A,"312,445.50"
3/4/1981,465.5,341.6,"99,196.60",#N/A,"319,863.40"
3/5/1981,461.5,339.1,"95,484.80",#N/A,"306,557.50"
3/6/1981,467,343.3,"96,443.10",#N/A,"311,324.20"
3/9/1981,474.3,346.2,"97,568.20",#N/A,"315,990.90"
3/10/1981,487.3,353.3,"100,117.80",#N/A,"321,431.70"
3/11/1981,476.3,347.2,"98,723.10",#N/A,"316,954.20"
3/12/1981,478,348,"99,071.30",#N/A,"318,072.10"
3/13/1981,492,357.7,"102,236.70",#N/A,"327,878.70"
3/16/1981,499.8,360.6,"103,498.20",#N/A,"329,778.10"
3/17/1981,493.3,355.2,"103,560.90",#N/A,"327,507.70"
3/18/1981,506,359.9,"105,979.30",#N/A,"330,908.90"
3/19/1981,510,360.6,"107,079.40",#N/A,"332,238.70"
3/20/1981,516.8,369,"106,150.60",#N/A,"332,497.00"
3/23/1981,526,381.4,"111,688.60",#N/A,"352,081.40"
3/24/1981,536.3,388,"110,722.70",#N/A,"346,451.20"
3/25/1981,528,382.5,"111,328.80",#N/A,"348,347.60"
3/26/1981,539.5,394.1,"112,826.90",#N/A,"350,808.00"
3/27/1981,538.8,396.4,"115,555.50",#N/A,"363,110.10"
3/30/1981,526.5,386.4,"111,897.90",#N/A,"350,499.40"
3/31/1981,513.8,375.1,"108,590.30",#N/A,"345,953.60"
4/1/1981,514.3,375.2,"109,617.10",#N/A,"348,489.50"
4/2/1981,519.5,380.2,"110,520.70",#N/A,"350,256.30"
4/3/1981,523,385.6,"111,559.80",#N/A,"358,438.60"
4/6/1981,533.8,398.9,"112,800.20",#N/A,"371,919.90"
4/7/1981,514.3,382,"110,423.80",#N/A,"355,924.70"
4/8/1981,508.5,375.3,"108,494.90",#N/A,"348,220.80"
4/9/1981,503,374.2,"109,514.40",#N/A,"352,241.60"
4/10/1981,493.5,368.1,"105,648.30",#N/A,"339,806.90"
4/13/1981,473.8,356.6,"102,865.80",#N/A,"331,740.40"
4/14/1981,483,362.5,"103,919.90",#N/A,"334,960.90"
4/15/1981,476.3,360.6,"103,972.90",#N/A,"336,028.20"
4/16/1981,482.5,365.6,"104,503.90",#N/A,"337,563.90"
4/17/1981,482.5,365.6,"104,503.90",#N/A,"337,563.90"
4/20/1981,482.5,365.6,"104,503.90",#N/A,"337,563.90"
4/21/1981,481,364.9,"105,069.00",#N/A,"336,510.20"
4/22/1981,501,376.2,"107,846.10",#N/A,"342,859.40"
4/23/1981,488.5,367.7,"105,452.50",#N/A,"339,538.60"
4/24/1981,494.5,374.3,"105,648.10",#N/A,"342,725.90"
4/27/1981,483,365.6,"103,600.40",#N/A,"341,028.20"
4/28/1981,482.8,366.3,"103,473.40",#N/A,"339,684.60"
4/29/1981,477.3,365.8,"102,735.10",#N/A,"337,261.10"
4/30/1981,482.8,369.7,"103,761.70",#N/A,"326,551.00"
5/1/1981,487.5,373.1,"104,558.70",#N/A,"328,525.80"
5/4/1981,487.5,373.1,"104,558.70",#N/A,"328,525.80"
5/5/1981,476.3,374.6,"103,777.60",#N/A,"327,843.60"
5/6/1981,482,377.1,"104,714.20",#N/A,"331,342.60"
5/7/1981,477.8,375.5,"104,451.30",#N/A,"331,051.40"
5/8/1981,485.8,379.2,"104,806.50",#N/A,"330,734.40"
5/11/1981,493,390.8,"109,161.80",#N/A,"346,358.80"
5/12/1981,484,385.6,"107,056.10",#N/A,"338,937.50"
5/13/1981,484.3,385.7,"107,200.90",#N/A,"340,137.00"
5/14/1981,476.5,382.3,"106,951.50",#N/A,"337,870.10"
5/15/1981,485,389,"107,623.00",#N/A,"338,153.70"
5/18/1981,481.8,384.7,"106,993.30",#N/A,"335,088.30"
5/19/1981,481.5,385.3,"106,815.80",#N/A,"337,992.50"
5/20/1981,479.8,382.6,"105,590.10",#N/A,"333,932.50"
5/21/1981,475,382.3,"106,808.40",#N/A,"337,051.80"
5/22/1981,472.8,380.1,"105,120.40",#N/A,"331,365.40"
5/25/1981,472.8,380.1,"105,120.40",#N/A,"331,365.40"
5/26/1981,466.5,376.1,"105,168.90",#N/A,"329,374.70"
5/27/1981,466.8,377.8,"105,258.10",#N/A,"330,009.70"
5/28/1981,479,385.3,"105,883.70",#N/A,"331,434.60"
5/29/1981,479.3,386.1,"107,187.20",#N/A,"327,334.80"
6/1/1981,483.3,389.7,"106,972.30",#N/A,"330,963.00"
6/2/1981,474,387.2,"105,945.10",#N/A,"328,863.20"
6/3/1981,475.5,387.8,"105,959.90",#N/A,"332,555.50"
6/4/1981,462.5,385.8,"105,115.00",#N/A,"338,151.30"
6/5/1981,460,384.5,"104,970.50",#N/A,"337,686.50"
6/8/1981,473.5,394.1,"104,987.20",#N/A,"335,453.10"
6/9/1981,460.5,383,"105,639.50",#N/A,"337,727.80"
6/10/1981,465.3,382,"104,434.50",#N/A,"332,560.90"
6/11/1981,464.3,385.8,"104,980.70",#N/A,"336,953.40"
6/12/1981,472,391.8,"104,771.10",#N/A,"337,428.40"
6/15/1981,471.8,384.4,"103,780.30",#N/A,"333,857.50"
6/16/1981,461.5,375.7,"102,762.90",#N/A,"330,960.90"
6/17/1981,461.8,375.4,"102,379.40",#N/A,"328,232.20"
6/18/1981,459,376.8,"102,331.40",#N/A,"329,571.00"
6/19/1981,458.3,377.8,"102,291.70",#N/A,"328,695.20"
6/22/1981,462,378.4,"102,834.20",#N/A,"328,203.40"
6/23/1981,466.5,381.5,"103,165.40",#N/A,"329,260.30"
6/24/1981,462,380,"103,061.30",#N/A,"330,418.20"
6/25/1981,446.5,370,"102,407.90",#N/A,"329,068.60"
6/26/1981,442,365.3,"99,699.00",#N/A,"321,825.30"
6/29/1981,428.8,355.1,"97,432.00",#N/A,"314,507.50"
6/30/1981,426,353.4,"95,631.80",#N/A,"288,769.60"
7/1/1981,422,352.3,"96,114.70",#N/A,"292,733.90"
7/2/1981,414.5,346.5,"92,979.10",#N/A,"287,823.70"
7/3/1981,414,346.3,"94,494.50",#N/A,"288,964.00"
7/6/1981,403.8,341.7,"92,886.80",#N/A,"280,801.40"
7/7/1981,405,341.9,"92,316.40",#N/A,"280,358.70"
7/8/1981,397.8,339.5,"91,726.60",#N/A,"281,475.90"
7/9/1981,406.3,346.5,"92,985.40",#N/A,"286,002.30"
7/10/1981,416.5,352.2,"94,837.10",#N/A,"290,011.80"
7/13/1981,413,346.9,"95,436.30",#N/A,"293,540.80"
7/14/1981,402.3,340.9,"93,196.10",#N/A,"286,317.50"
7/15/1981,412.3,344.8,"94,095.80",#N/A,"285,435.00"
7/16/1981,418.3,349.2,"96,464.40",#N/A,"292,955.90"
7/17/1981,415,348.4,"96,068.30",#N/A,"290,751.30"
7/20/1981,412.5,349.1,"96,656.10",#N/A,"293,538.10"
7/21/1981,406,346.5,"95,616.50",#N/A,"292,394.90"
7/22/1981,411.5,347.8,"96,004.30",#N/A,"290,890.50"
7/23/1981,407.8,344.7,"96,347.60",#N/A,"292,601.00"
7/24/1981,407.5,344.9,"95,535.20",#N/A,"289,138.10"
7/27/1981,408.8,345.1,"96,782.20",#N/A,"291,245.90"
7/28/1981,401.5,339.9,"95,561.20",#N/A,"285,945.20"
7/29/1981,401.5,341,"96,221.10",#N/A,"286,945.80"
7/30/1981,402.3,342.1,"96,030.10",#N/A,"286,376.20"
7/31/1981,406,346.9,"97,366.90",#N/A,"278,331.80"
8/3/1981,392.5,341.7,"96,353.90",#N/A,"275,747.40"
8/4/1981,391.3,341.7,"96,396.70",#N/A,"276,182.50"
8/5/1981,392.4,340.5,"94,671.80",#N/A,"274,977.60"
8/6/1981,393.3,342.6,"94,795.70",#N/A,"277,889.70"
8/7/1981,397.3,348,"93,653.20",#N/A,"281,722.30"
8/10/1981,393.8,349.6,"92,720.20",#N/A,"280,920.00"
8/11/1981,401,355.4,"93,517.40",#N/A,"282,320.90"
8/12/1981,417.5,361.6,"93,923.60",#N/A,"284,225.60"
8/13/1981,407.3,355.2,"94,481.40",#N/A,"285,571.90"
8/14/1981,413,361.9,"96,092.70",#N/A,"288,375.10"
8/17/1981,411.5,356.5,"94,033.40",#N/A,"284,217.90"
8/18/1981,420,362.3,"96,673.80",#N/A,"292,198.40"
8/19/1981,431.5,373.4,"99,856.50",#N/A,"299,315.10"
8/20/1981,429,368.3,"98,482.70",#N/A,"292,769.10"
8/21/1981,429.5,365.9,"97,417.60",#N/A,"288,923.60"
8/24/1981,422,361.4,"97,910.00",#N/A,"291,409.00"
8/25/1981,409.8,356,"94,661.50",#N/A,"284,755.50"
8/26/1981,414,355.5,"95,049.40",#N/A,"283,228.00"
8/27/1981,411.8,353.7,"95,821.30",#N/A,"284,857.30"
8/28/1981,425,362.5,"97,572.70",#N/A,"291,090.10"
8/31/1981,425,362.5,"97,572.70",#N/A,"291,090.10"
9/1/1981,421.5,359.9,"97,588.70",#N/A,"291,481.30"
9/2/1981,430,364.8,"99,063.60",#N/A,"296,236.30"
9/3/1981,436.5,368.7,"100,249.40",#N/A,"298,371.70"
9/4/1981,439.5,369.8,"101,152.90",#N/A,"302,127.10"
9/7/1981,436.5,368.7,"100,883.10",#N/A,"304,194.20"
9/8/1981,439,372,"100,990.90",#N/A,"305,978.20"
9/9/1981,436.8,369.7,"102,008.70",#N/A,"309,803.90"
9/10/1981,451.5,378.6,"102,665.10",#N/A,"311,797.40"
9/11/1981,448.3,376,"103,615.60",#N/A,"318,507.80"
9/14/1981,451.3,377.3,"105,122.70",#N/A,"323,140.50"
9/15/1981,456,373.3,"102,671.10",#N/A,"313,698.60"
9/16/1981,449,363.5,"102,027.80",#N/A,"307,645.90"
9/17/1981,459,367.1,"103,308.70",#N/A,"314,507.20"
9/18/1981,447,356.8,"101,024.90",#N/A,"307,925.00"
9/21/1981,463.5,363,"103,035.30",#N/A,"313,297.70"
9/22/1981,462,368.3,"104,374.00",#N/A,"317,750.20"
9/23/1981,456.5,367.5,"104,516.10",#N/A,"319,721.90"
9/24/1981,446.3,362.9,"103,119.00",#N/A,"318,529.20"
9/25/1981,450.5,367.6,"103,820.30",#N/A,"319,914.30"
9/28/1981,421.5,344.7,"98,754.90",#N/A,"302,098.00"
9/29/1981,431.8,350.2,"100,113.60",#N/A,"304,780.20"
9/30/1981,428.8,349.9,"99,122.90",#N/A,"292,365.90"
10/1/1981,436.8,356.5,"101,463.60",#N/A,"294,013.20"
10/2/1981,435,352.3,"100,619.70",#N/A,"294,673.10"
10/5/1981,441.3,354.3,"100,646.40",#N/A,"294,751.50"
10/6/1981,443,356.7,"99,321.80",#N/A,"290,872.30"
10/7/1981,445.5,357.1,"101,547.70",#N/A,"294,601.90"
10/8/1981,443.3,354.4,"100,450.00",#N/A,"288,709.60"
10/9/1981,453.5,364,"103,387.60",#N/A,"298,888.50"
10/12/1981,449.5,355.7,"102,767.90",#N/A,"298,491.80"
10/13/1981,443.3,354.1,"101,146.30",#N/A,"294,819.80"
10/14/1981,444.3,357.1,"101,749.70",#N/A,"297,279.00"
10/15/1981,446.7,359.8,"103,005.60",#N/A,"298,831.30"
10/16/1981,443.8,356.6,"101,245.30",#N/A,"295,805.20"
10/19/1981,436.7,352.6,"102,455.00",#N/A,"296,192.30"
10/20/1981,437.3,353.7,"101,733.10",#N/A,"297,230.60"
10/21/1981,429,352,"101,246.20",#N/A,"294,417.40"
10/22/1981,433.8,357.1,"101,604.20",#N/A,"296,154.60"
10/23/1981,432.5,355.1,"100,684.00",#N/A,"294,513.00"
10/26/1981,426,354.8,"101,012.80",#N/A,"293,394.10"
10/27/1981,427.4,355.3,"100,215.50",#N/A,"291,763.20"
10/28/1981,430.8,356.2,"100,755.60",#N/A,"292,132.60"
10/29/1981,424.5,348.7,"98,982.00",#N/A,"285,152.70"
10/30/1981,427,347,"99,984.80",#N/A,"290,947.80"
11/2/1981,430,345.8,"98,833.30",#N/A,"290,275.40"
11/3/1981,428.3,344.5,"98,005.10",#N/A,"288,514.70"
11/4/1981,431.3,345.9,"97,996.40",#N/A,"289,502.60"
11/5/1981,428.5,345.7,"97,945.90",#N/A,"289,015.10"
11/6/1981,428.3,346.2,"98,197.00",#N/A,"288,406.80"
11/9/1981,429.8,343.5,"97,533.30",#N/A,"286,457.40"
11/10/1981,418.5,338.3,"97,241.40",#N/A,"285,600.10"
11/11/1981,412,331.3,"94,114.90",#N/A,"277,062.70"
11/12/1981,411.5,330.6,"93,642.30",#N/A,"274,390.60"
11/13/1981,412.5,332.1,"94,061.30",#N/A,"273,711.10"
11/16/1981,404.3,327.5,"92,050.30",#N/A,"269,100.70"
11/17/1981,398.8,324.6,"88,651.90",#N/A,"263,129.40"
11/18/1981,403.8,327,"89,021.20",#N/A,"264,225.70"
11/19/1981,401,325.3,"88,318.60",#N/A,"264,630.80"
11/20/1981,401.5,327.8,"87,738.60",#N/A,"266,373.00"
11/23/1981,396.8,323.4,"86,186.50",#N/A,"262,292.00"
11/24/1981,399.3,323,"85,885.90",#N/A,"261,692.90"
11/25/1981,409.5,331.2,"87,991.20",#N/A,"265,224.80"
11/26/1981,409.5,330.5,"88,509.60",#N/A,"266,468.90"
11/27/1981,411.5,331.1,"88,587.20",#N/A,"265,120.90"
11/30/1981,414.5,332.9,"88,997.80",#N/A,"286,653.30"
12/1/1981,402.5,325.7,"87,320.50",#N/A,"281,250.90"
12/2/1981,406.8,327.6,"86,932.40",#N/A,"279,833.90"
12/3/1981,416.5,337.4,"90,837.50",#N/A,"292,056.00"
12/4/1981,426,343.9,"91,373.10",#N/A,"294,128.60"
12/7/1981,416.8,338.2,"90,723.80",#N/A,"290,650.90"
12/8/1981,415.3,338.4,"90,822.80",#N/A,"292,008.60"
12/9/1981,410.3,333,"88,976.20",#N/A,"285,561.10"
12/10/1981,405.5,332.1,"90,331.10",#N/A,"289,909.30"
12/11/1981,409.8,336.7,"89,608.10",#N/A,"293,347.90"
12/14/1981,417.5,346.1,"92,563.10",#N/A,"302,837.50"
12/15/1981,413.3,338.9,"89,861.90",#N/A,"295,613.60"
12/16/1981,416.8,341.8,"91,197.00",#N/A,"298,730.70"
12/17/1981,416.3,341.4,"91,264.50",#N/A,"298,770.40"
12/18/1981,415.8,341,"90,769.90",#N/A,"297,874.00"
12/21/1981,410.5,339.2,"91,159.90",#N/A,"298,066.00"
12/22/1981,399.6,330.2,"88,510.10",#N/A,"288,702.00"
12/23/1981,400.4,330.9,"88,041.10",#N/A,"287,172.50"
12/24/1981,400.4,329.9,"89,029.70",#N/A,"288,305.30"
12/25/1981,400.4,329.9,"89,029.70",#N/A,"288,305.30"
12/28/1981,400.4,329.9,"89,029.70",#N/A,"288,305.30"
12/29/1981,395,325.4,"87,997.90",#N/A,"282,589.30"
12/30/1981,397.5,327.5,"87,205.50",#N/A,"280,044.70"
12/31/1981,397.5,327.5,"87,899.50",#N/A,"280,200.10"
1/1/1982,397.5,327.5,"87,899.50",#N/A,"280,200.10"
1/4/1982,395,321.3,"87,401.10",#N/A,"276,960.70"
1/5/1982,403.5,328.3,"87,996.90",#N/A,"280,176.70"
1/6/1982,401.5,326.6,"88,277.00",#N/A,"279,405.50"
1/7/1982,396.5,322.6,"88,010.10",#N/A,"275,948.10"
1/8/1982,400.3,325.6,"88,078.40",#N/A,"277,137.00"
1/11/1982,388.3,321.8,"87,532.50",#N/A,"277,871.20"
1/12/1982,389,322.4,"86,788.90",#N/A,"277,652.50"
1/13/1982,380,315,"86,805.80",#N/A,"277,043.80"
1/14/1982,374.8,310.6,"83,340.60",#N/A,"266,302.50"
1/15/1982,379.3,314.3,"84,685.80",#N/A,"269,955.80"
1/18/1982,373.8,312.4,"83,344.50",#N/A,"262,550.80"
1/19/1982,375.3,313.6,"84,695.80",#N/A,"266,180.60"
1/20/1982,371.5,310.5,"83,827.30",#N/A,"263,760.90"
1/21/1982,376,314.3,"84,674.30",#N/A,"266,739.90"
1/22/1982,377.3,315.3,"85,703.50",#N/A,"269,664.30"
1/25/1982,372,315.2,"85,503.70",#N/A,"269,035.50"
1/26/1982,376.5,319,"85,263.10",#N/A,"267,021.90"
1/27/1982,381.8,323.5,"87,765.10",#N/A,"273,895.60"
1/28/1982,383.5,325,"88,191.40",#N/A,"272,522.80"
1/29/1982,387,327.9,"88,640.00",#N/A,"274,961.80"
2/1/1982,379.5,322.9,"88,670.30",#N/A,"272,832.20"
2/2/1982,379.2,322.6,"87,716.10",#N/A,"268,964.50"
2/3/1982,378,321.6,"88,872.40",#N/A,"271,261.50"
2/4/1982,383.8,326.5,"89,344.70",#N/A,"273,329.40"
2/5/1982,384.3,327,"89,765.00",#N/A,"275,564.30"
2/8/1982,379.8,324.3,"89,559.80",#N/A,"273,046.90"
2/9/1982,378.5,323.2,"89,369.80",#N/A,"273,406.10"
2/10/1982,382.2,326.3,"90,395.10",#N/A,"275,909.20"
2/11/1982,380,324.5,"89,581.00",#N/A,"273,737.90"
2/12/1982,377.5,322.3,"90,218.60",#N/A,"274,427.30"
